0	35.2529
1	36.5422
2	36.8782
3	37.6659
4	36.9632
5	37.9695
6	36.5595
7	38.3613
8	37.2299
9	36.7775
10	36.9468
11	38.5216
12	36.2015
13	34.9255
14	36.826
15	36.8373
16	36.4251
17	36.3237
18	37.561
19	35.7541
20	36.7324
21	35.7365
22	37.5023
23	36.5611
24	35.8347
25	37.3907
26	36.6582
27	37.498
28	34.0965
29	36.1719
30	35.6907
31	37.3729
32	37.1564
33	38.3589
34	37.3858
35	37.0655
36	36.8705
37	37.3265
38	38.6824
39	37.5175
40	37.1712
41	38.0733
42	38.3078
43	37.0819
44	36.8063
45	37.9594
46	36.8169
47	36.4961
48	35.5372
49	36.9961
50	37.4675
51	36.7185
52	36.3138
53	36.8152
54	36.8029
55	37.5703
56	35.4207
57	36.8746
58	36.0142
59	36.0592
60	35.4075
61	36.306
62	34.5006
63	35.8601
64	36.2429
65	35.2922
66	37.0931
67	36.1952
68	35.9649
69	36.6407
70	35.5557
71	36.1834
72	34.6128
73	37.2387
74	34.3396
75	35.9998
76	35.6942
77	36.071
78	35.0615
79	29.7768
80	35.5044
81	35.68
82	35.0652
83	34.7052
84	34.8505
85	34.8358
86	34.3046
87	36.9439
88	34.2938
89	33.5968
90	34.5546
91	34.7912
92	34.8362
93	34.2259
94	33.6211
