0	37.0591
1	37.3458
2	36.517
3	36.6349
4	35.172
5	36.9261
6	35.8653
7	35.9362
8	35.5453
9	34.9371
10	34.7189
11	35.2084
12	35.3368
13	36.3253
14	34.6023
15	33.8065
16	34.3319
17	35.7551
18	34.6185
19	34.9771
20	35.9304
21	34.8337
22	34.505
23	33.6138
24	34.0471
25	34.9112
26	35.5498
27	33.1211
28	34.564
29	35.7441
30	34.0412
31	34.9734
32	34.3221
33	34.3205
34	33.5056
35	34.0646
36	34.2978
37	33.5198
38	33.8536
39	33.1866
40	33.2806
41	33.0938
42	34.3
43	33.6598
44	32.7598
45	33.6229
46	34.0802
47	33.8281
48	34.428
49	33.6582
50	33.6649
51	32.6094
52	32.0615
53	33.9441
54	33.7747
55	32.6811
56	32.8102
57	31.9511
58	33.46
59	32.2124
60	33.0699
61	32.9823
62	33.1665
63	32.7695
64	33.8782
65	33.716
66	35.3342
67	34.7259
68	36.12
69	33.619
70	34.1769
71	34.1982
72	33.95
73	33.9502
74	33.8372
75	35.5595
76	33.7045
77	33.9501
78	34.6652
79	34.8012
80	34.5528
81	34.2758
82	35.3041
83	33.4754
84	33.4882
85	33.728
86	33.6255
87	33.493
88	34.8877
89	33.1622
90	34.0394
91	33.7061
92	34.9339
93	33.725
94	33.4445
