0	34.8718
1	34.5181
2	35.9031
3	36.2486
4	36.1802
5	36.1209
6	35.4796
7	35.6263
8	35.8031
9	35.112
10	34.3808
11	35.6547
12	35.4051
13	35.6709
14	36.0223
15	36.4203
16	34.2968
17	34.3098
18	35.1774
19	35.1735
20	35.7207
21	35.1844
22	36.0073
23	35.2634
24	32.7676
25	34.3506
26	33.7292
27	35.0254
28	34.6355
29	34.0547
30	34.0846
31	34.1902
32	36.3548
33	36.7388
34	36.0942
35	36.1235
36	35.1212
37	35.2645
38	35.5105
39	35.9866
40	34.9698
41	35.427
42	35.8246
43	34.7003
44	34.7383
45	34.7264
46	34.654
47	35.3154
48	33.8266
49	34.3413
50	34.7085
51	33.4121
52	34.1276
53	34.3401
54	33.5698
55	34.2522
56	33.8082
57	33.1538
58	33.7325
59	34.103
60	33.7064
61	34.7577
62	33.9685
63	34.1716
64	34.7623
65	35.4818
66	35.0607
67	36.8276
68	35.397
69	35.6068
70	36.0501
71	35.9219
72	34.6893
73	35.6796
74	36.0779
75	34.6993
76	35.1923
77	33.8327
78	35.6902
79	34.705
80	34.7018
81	34.5061
82	35.4551
83	34.2907
84	33.16
85	34.6348
86	32.2776
87	34.1007
88	34.1367
89	35.2373
90	34.2088
91	33.935
92	34.8904
93	35.0583
94	33.677
