0	31.0963
1	31.0132
2	30.4114
3	30.8159
4	30.264
5	29.6144
6	29.4936
7	28.6605
8	29.8395
9	29.3067
10	26.4548
11	28.2788
12	28.5806
13	28.681
14	27.5091
15	26.8392
16	29.1662
17	29.335
18	27.2745
19	29.0504
20	28.6169
21	28.9276
22	29.9306
23	28.9608
24	30.4282
25	30.846
26	29.5917
27	30.2103
28	30.1516
29	30.6915
30	30.6389
31	30.9618
32	30.5365
33	31.5445
34	31.1028
35	30.4568
36	31.4669
37	30.2933
38	29.8361
39	29.2548
40	28.6106
41	29.1584
42	28.2611
43	28.7634
44	28.7826
45	30.0844
46	28.8758
47	28.9953
48	29.5041
49	30.4342
50	29.0484
51	29.3904
52	30.3691
53	29.8549
54	29.2563
55	30.5951
56	30.7729
57	30.7642
58	31.0049
59	30.483
60	31.9285
61	31.9491
62	31.3803
63	31.6835
