0	37.2144
1	35.8497
2	37.6274
3	38.4388
4	36.0111
5	37.8668
6	37.04
7	38.9614
8	37.2284
9	37.5092
10	36.383
11	38.5012
12	36.7978
13	38.4492
14	37.179
15	36.8506
16	37.5326
17	38.1461
18	37.7891
19	37.4637
20	35.9462
21	37.838
22	36.0505
23	37.3343
24	38.5241
25	37.4111
26	36.4374
27	36.5439
28	38.5812
29	37.8489
30	37.211
31	37.3807
32	35.7351
33	36.6286
34	35.9449
35	35.6377
36	35.8598
37	34.205
38	35.2897
39	34.3558
40	33.3864
41	34.8911
42	34.0587
43	34.4322
44	34.7627
45	34.9498
46	34.8249
47	34.8333
48	32.5798
49	33.6624
50	34.6146
51	35.6472
52	34.3462
53	35.1066
54	34.3902
55	34.783
56	33.7931
57	35.3836
58	33.2872
59	35.0428
60	34.2244
61	33.543
62	33.8516
63	35.0895
64	36.775
65	37.8641
66	37.5057
67	36.6322
68	36.1472
69	37.0255
70	35.7675
71	36.5276
72	35.5313
73	35.6712
74	36.0747
75	35.3486
76	34.7153
77	36.4589
78	36.6868
79	35.4923
80	34.9351
81	36.1759
82	35.1801
83	35.433
84	34.834
85	36.3015
86	35.9317
87	36.191
88	35.7057
89	35.11
90	35.8286
91	35.272
92	34.7496
93	34.5708
94	33.9361
