0	34.2741
1	35.3048
2	36.5267
3	34.997
4	34.1994
5	34.4572
6	36.3259
7	34.4309
8	36.056
9	35.4862
10	35.4014
11	35.9269
12	33.913
13	36.0445
14	35.3841
15	34.2954
16	34.5736
17	33.9739
18	33.4973
19	34.7301
20	34.5093
21	34.3085
22	34.3737
23	34.847
24	34.3742
25	32.9726
26	34.411
27	34.9072
28	33.9076
29	34.2624
30	34.8528
31	33.7666
32	35.2892
33	34.4604
34	35.0952
35	36.4069
36	34.7822
37	35.5771
38	34.8219
39	35.1056
40	34.886
41	34.3682
42	35.4221
43	35.0325
44	34.4118
45	33.7326
46	34.7713
47	34.7418
48	33.3649
49	32.7751
50	34.2232
51	34.902
52	33.0079
53	33.2295
54	32.2278
55	34.4766
56	34.4513
57	32.6205
58	32.534
59	31.7399
60	32.2782
61	32.3981
62	33.6324
63	33.6406
64	34.5731
65	35.4964
66	34.8502
67	34.0635
68	34.8233
69	34.8856
70	33.9103
71	34.4609
72	34.7273
73	33.1436
74	32.8778
75	33.1052
76	33.1652
77	33.9779
78	33.4068
79	33.0183
80	31.905
81	34.3178
82	33.5287
83	33.7395
84	33.2406
85	32.2376
86	31.7464
87	32.0019
88	30.8845
89	32.6156
90	32.6881
91	32.5015
92	33.2116
93	32.2851
94	33.0097
