0	33.2181
1	34.0992
2	33.3872
3	33.5374
4	34.2029
5	34.5678
6	33.5309
7	33.554
8	34.1522
9	33.3752
10	32.4909
11	33.4531
12	33.5694
13	33.3668
14	32.5116
15	33.265
16	31.9405
17	33.4629
18	32.6772
19	33.1685
20	32.5789
21	32.6315
22	32.2312
23	31.885
24	31.5125
25	32.6694
26	32.7329
27	32.8823
28	31.699
29	31.2936
30	32.9157
31	32.293
32	34.669
33	33.0264
34	34.0452
35	33.9139
36	34.1291
37	33.739
38	33.1919
39	32.9079
40	33.1924
41	33.1786
42	34.5182
43	34.1715
44	33.7633
45	32.8825
46	32.8875
47	32.9556
48	32.3918
49	32.4202
50	33.3194
51	31.2271
52	32.3114
53	32.6931
54	33.2984
55	32.6245
56	31.7437
57	31.2558
58	30.89
59	32.1807
60	32.2482
61	32.3523
62	31.4791
63	31.4211
64	32.4024
65	32.0707
66	33.403
67	31.4787
68	32.1792
69	32.1292
70	31.9808
71	31.9906
72	32.6812
73	31.5701
74	32.0496
75	31.7525
76	32.6518
77	31.6547
78	31.9088
79	32.469
80	31.0889
81	31.1977
82	31.2006
83	33.2096
84	31.411
85	30.9058
86	30.5358
87	31.704
88	31.882
89	31.0839
90	31.4315
91	31.6444
92	31.5288
93	32.3889
94	32.5376
