0	33.887
1	34.7912
2	34.3476
3	35.0687
4	34.7154
5	35.3963
6	34.1485
7	34.8728
8	33.5657
9	35.0251
10	33.8517
11	35.91
12	33.7873
13	34.4416
14	32.7251
15	34.8445
16	34.6716
17	35.1228
18	33.5314
19	34.3444
20	32.6765
21	33.827
22	33.849
23	33.619
24	32.9636
25	33.8702
26	32.9764
27	30.0643
28	32.7226
29	32.2226
30	32.3572
31	34.2721
32	33.8946
33	30.6998
34	34.4232
35	33.915
36	34.7743
37	35.0987
38	34.6307
39	34.4454
40	33.9714
41	33.7558
42	33.5804
43	33.615
44	32.9963
45	33.7625
46	31.8107
47	32.7022
48	33.6077
49	32.9518
50	32.4454
51	32.563
52	32.4642
53	32.0602
54	30.8887
55	32.7729
56	32.9929
57	33.4891
58	33.0811
59	32.6272
60	32.5873
61	32.8589
62	33.0083
63	33.3802
64	33.7163
65	33.6722
66	33.1639
67	34.2707
68	34.4491
69	32.9413
70	32.299
71	32.8683
72	31.977
73	33.4235
74	33.719
75	33.6328
76	33.8618
77	33.7718
78	32.9686
79	34.2637
80	34.0703
81	32.4425
82	33.747
83	33.5512
84	32.5164
85	32.3986
86	31.9924
87	32.5421
88	31.7271
89	31.1929
90	32.0767
91	31.5743
92	32.5839
93	31.9913
94	31.5186
