0	33.7516
1	34.7745
2	34.5384
3	35.4449
4	34.0287
5	34.8331
6	33.8644
7	28.5757
8	33.5721
9	35.3449
10	33.559
11	33.8878
12	34.3441
13	34.061
14	34.3855
15	34.436
16	33.9716
17	35.5024
18	33.4706
19	35.9622
20	34.4512
21	34.2066
22	34.0318
23	34.0765
24	32.7969
25	33.5032
26	33.2059
27	34.2309
28	33.2103
29	33.7239
30	33.4296
31	34.27
32	36.5377
33	35.7094
34	35.3242
35	35.0079
36	35.1385
37	34.8845
38	35.6621
39	35.118
40	35.0119
41	36.0348
42	35.7383
43	35.548
44	34.8954
45	36.0691
46	34.258
47	31.3084
48	34.3627
49	34.7621
50	32.7071
51	33.9601
52	34.6999
53	34.2883
54	34.0972
55	34.6867
56	34.1279
57	33.6696
58	35.2011
59	33.3009
60	34.3522
61	33.2407
62	33.6256
63	34.0402
64	34.5845
65	35.2505
66	35.0958
67	34.3008
68	33.7439
69	33.9005
70	33.332
71	34.4068
72	33.3906
73	34.1185
74	35.1554
75	34.6571
76	34.3175
77	34.0271
78	32.7651
79	34.4103
80	33.5744
81	33.523
82	32.762
83	34.2951
84	32.5507
85	32.7569
86	33.7899
87	34.0135
88	32.9836
89	33.1656
90	33.5827
91	32.8583
92	33.0228
93	34.0154
94	33.0239
