0	36.367
1	36.8826
2	37.0463
3	35.934
4	36.3639
5	36.4973
6	37.292
7	38.0319
8	37.4094
9	37.3369
10	36.455
11	36.5269
12	35.6112
13	36.8915
14	36.7992
15	36.0251
16	35.2664
17	37.0146
18	35.3943
19	36.904
20	35.7807
21	37.0627
22	35.9254
23	36.6716
24	35.9158
25	36.0934
26	35.986
27	36.7404
28	37.5248
29	37.0941
30	36.2173
31	37.3184
32	37.7419
33	38.5429
34	37.5775
35	38.3824
36	38.8404
37	38.0767
38	38.2056
39	38.5389
40	37.7236
41	39.6367
42	38.7393
43	39.5572
44	39.3562
45	37.7629
46	37.3429
47	38.5964
48	37.4874
49	38.4966
50	37.5637
51	36.8368
52	37.0352
53	38.1601
54	36.542
55	39.1324
56	35.8552
57	39.0628
58	37.0614
59	37.1051
60	37.7581
61	37.3749
62	37.9704
63	39.2055
64	36.3415
65	37.7508
66	36.6102
67	38.8133
68	35.4687
69	37.7164
70	37.9895
71	36.9172
72	38.3207
73	37.0322
74	38.1864
75	36.9373
76	38.1982
77	38.0428
78	36.0225
79	37.32
80	37.5434
81	37.6231
82	35.7591
83	36.9546
84	36.0567
85	36.0025
86	34.48
87	36.6659
88	36.4928
89	35.071
90	35.6005
91	36.0825
92	35.6267
93	35.557
94	35.4287
