0	35.739
1	35.6082
2	34.097
3	33.8282
4	34.9796
5	34.8694
6	35.4089
7	34.8494
8	36.0072
9	36.7353
10	35.0446
11	35.3587
12	35.1358
13	35.7527
14	35.191
15	35.0636
16	33.5426
17	34.0565
18	33.9145
19	36.2549
20	33.0683
21	34.4384
22	35.9491
23	35.2461
24	34.0904
25	33.6173
26	34.7665
27	33.9931
28	33.8417
29	34.3181
30	33.4867
31	34.9095
32	33.405
33	34.9344
34	34.403
35	34.6852
36	34.222
37	35.4024
38	32.9068
39	32.5954
40	33.3213
41	34.7758
42	34.9437
43	34.0031
44	33.0585
45	33.1894
46	33.7602
47	33.5362
48	33.4214
49	25.3636
50	33.4183
51	24.9084
52	32.3321
53	33.3805
54	32.8279
55	33.5854
56	32.451
57	32.5238
58	31.9548
59	32.4439
60	32.5472
61	31.6041
62	31.6705
63	33.3155
64	34.6722
65	35.2804
66	33.5806
67	34.5478
68	34.6743
69	34.771
70	34.1145
71	33.3971
72	32.736
73	34.3659
74	34.3841
75	34.5161
76	32.3997
77	34.3757
78	33.6078
79	34.3654
80	32.46
81	34.5401
82	33.8608
83	33.9846
84	32.7591
85	32.7121
86	31.5407
87	33.0547
88	32.8056
89	32.7769
90	32.2567
91	32.2315
92	32.4208
93	32.1307
94	31.957
