0	35.4763
1	35.5949
2	35.7715
3	35.8341
4	36.591
5	35.2297
6	36.3911
7	35.1905
8	33.9571
9	35.0372
10	35.4557
11	35.4164
12	34.366
13	35.0172
14	36.3636
15	35.2997
16	33.8764
17	34.833
18	34.8459
19	35.0258
20	34.2232
21	35.7936
22	34.7069
23	34.3406
24	34.3083
25	35.2341
26	33.2607
27	35.8798
28	34.9172
29	35.1997
30	34.3818
31	34.3409
32	36.4399
33	35.6625
34	35.6522
35	36.8978
36	36.349
37	36.676
38	36.0043
39	35.7696
40	35.5088
41	35.0996
42	34.3361
43	36.0184
44	35.331
45	34.9118
46	36.1099
47	33.9092
48	33.859
49	35.4277
50	34.6259
51	34.9533
52	34.8007
53	34.4668
54	35.4703
55	35.0319
56	34.6308
57	33.2634
58	34.5677
59	34.2601
60	34.2107
61	34.822
62	33.8573
63	33.7192
64	35.5419
65	36.2664
66	34.5905
67	36.3069
68	34.768
69	35.4969
70	36.2939
71	35.6199
72	35.5884
73	35.842
74	33.8192
75	35.4459
76	34.8831
77	36.2038
78	35.41
79	35.9458
80	34.8234
81	35.0941
82	34.9889
83	34.0953
84	34.0946
85	33.8378
86	34.3634
87	34.3845
88	33.4012
89	34.2911
90	33.9134
91	34.746
92	33.1282
93	34.0355
94	33.7197
