0	35.1183
1	35.5907
2	34.7161
3	35.1201
4	34.4866
5	36.2985
6	35.7747
7	35.3962
8	34.9071
9	36.409
10	35.5975
11	35.9628
12	34.114
13	35.9544
14	34.7805
15	34.8612
16	35.3004
17	34.6164
18	35.5957
19	34.4562
20	33.7582
21	35.1164
22	33.9981
23	34.699
24	32.4729
25	34.8601
26	34.685
27	35.3957
28	34.1508
29	35.1553
30	34.1344
31	35.7408
32	34.5807
33	36.6171
34	35.3335
35	36.0826
36	35.683
37	35.5289
38	33.0995
39	34.0278
40	34.9737
41	35.947
42	34.1436
43	35.0034
44	35.5583
45	35.061
46	34.7619
47	25.877
48	34.155
49	35.1735
50	34.9767
51	35.7816
52	34.0986
53	34.6069
54	33.4492
55	34.7811
56	34.27
57	32.9715
58	33.6597
59	35.1636
60	33.4659
61	35.033
62	35.0116
63	34.3331
64	35.1732
65	37.3812
66	35.7892
67	36.6132
68	37.33
69	36.9119
70	35.4716
71	36.6348
72	35.9483
73	36.5112
74	36.4195
75	36.2677
76	35.4152
77	36.5899
78	34.935
79	36.0613
80	34.7491
81	34.7662
82	36.4291
83	35.5671
84	34.2823
85	36.0789
86	35.7548
87	34.7093
88	34.7239
89	36.2533
90	35.0741
91	34.8211
92	34.1783
93	34.6736
94	35.3632
