0	37.1005
1	36.6367
2	34.8979
3	36.498
4	34.2584
5	36.1225
6	36.7326
7	37.0615
8	36.1127
9	36.7518
10	36.3764
11	37.0185
12	36.683
13	36.5339
14	37.3488
15	37.1565
16	36.4067
17	37.3021
18	36.8141
19	34.9093
20	35.5495
21	35.6563
22	35.3188
23	35.3114
24	34.1252
25	35.6777
26	35.3679
27	35.6608
28	35.2218
29	36.4313
30	35.983
31	36.4516
32	32.4075
33	32.5611
34	32.8561
35	33.7924
36	34.8115
37	32.5601
38	33.2564
39	34.3588
40	31.7966
41	33.4068
42	32.8971
43	34.1867
44	34.8535
45	33.5901
46	33.3992
47	33.8984
48	33.2925
49	33.4646
50	32.5184
51	32.3433
52	33.7695
53	32.7729
54	33.4768
55	33.8324
56	32.5857
57	33.0148
58	32.5325
59	32.184
60	31.9604
61	32.0578
62	32.1105
63	31.2205
64	32.1546
65	34.9362
66	34.4451
67	17.5896
68	35.4842
69	35.3041
70	33.6868
71	32.6702
72	33.4834
73	32.9416
74	32.031
75	33.9733
76	31.5697
77	40.859
78	34.1567
79	34.3623
80	33.6891
81	26.2521
82	32.5411
83	31.8348
84	32.5076
85	32.5791
86	30.4286
87	33.5696
88	31.6745
89	31.3317
90	32.114
91	33.2999
92	31.2984
93	33.4562
94	32.4057
