0	35.2235
1	34.2491
2	34.0429
3	33.5564
4	33.6348
5	32.7713
6	33.6321
7	33.0854
8	33.8777
9	34.7556
10	32.4449
11	34.2959
12	32.5895
13	33.1941
14	32.5164
15	33.0367
16	34.6167
17	34.0077
18	32.8317
19	33.601
20	31.2069
21	32.5139
22	31.9945
23	34.2473
24	33.3472
25	33.1999
26	32.4423
27	32.5755
28	33.3948
29	32.6377
30	32.8708
31	32.5046
32	34.3688
33	33.9007
34	35.1934
35	34.3237
36	32.7192
37	33.7583
38	33.5408
39	33.4662
40	34.0765
41	33.5162
42	34.1536
43	33.88
44	33.3516
45	34.176
46	34.0824
47	33.2505
48	32.3982
49	32.7077
50	33.6048
51	32.9873
52	32.2505
53	32.251
54	32.1933
55	33.8118
56	32.6416
57	33.9975
58	31.9846
59	32.602
60	33.3342
61	32.7509
62	33.6229
63	33.1599
64	33.1549
65	33.6649
66	32.4901
67	32.8563
68	32.2136
69	33.5346
70	33.0031
71	32.564
72	32.4483
73	32.4241
74	31.9913
75	32.7829
76	32.0402
77	33.4254
78	32.0926
79	33.1365
80	31.9718
81	32.6642
82	31.7253
83	32.7172
84	32.1212
85	32.866
86	32.6622
87	31.7599
88	31.9367
89	30.9073
90	30.8091
91	30.9337
92	31.0469
93	31.3167
94	31.911
