0	33.6836
1	33.7359
2	34.2279
3	34.2413
4	34.2534
5	34.7096
6	33.8911
7	35.648
8	33.8527
9	32.7234
10	33.6656
11	33.3658
12	32.7411
13	33.3897
14	33.8216
15	33.3996
16	31.7424
17	34.5339
18	34.9045
19	34.5933
20	32.4754
21	33.3938
22	34.3493
23	34.4418
24	33.2644
25	32.8677
26	34.4397
27	35.7407
28	33.0555
29	33.3124
30	34.9885
31	35.1244
32	38.1853
33	40.4011
34	40.0628
35	34.3795
36	39.6585
37	37.2741
38	40.076
39	39.0234
40	39.3798
41	39.3719
42	36.6352
43	36.3664
44	38.9119
45	36.5876
46	38.261
47	38.6532
48	36.6421
49	39.755
50	38.9649
51	40.0117
52	37.6701
53	39.2068
54	37.3673
55	38.6523
56	37.3964
57	36.8282
58	37.3303
59	37.5699
60	37.3199
61	36.7911
62	37.8448
63	38.2974
